heuristic,points,jaccard_index,time,exceptions
CuttingEdges,25,0.9126095775308937,76857,false
CuttingEdges,30,0.9384680004132249,133552,false
CuttingEdges,35,0.915259964780763,114291,false
CuttingEdges,40,0.9310462992481937,239653,false
CuttingEdges,45,0.9365398672063372,239237,false
CuttingEdges,50,0.906488087984292,73782,false
CuttingEdges,55,0.95842445915504,120053,false
CuttingEdges,60,0.9644118504781936,122424,false
CuttingEdges,65,0.8941714801025655,2415948,false
CuttingEdges,70,0.9357387542229957,165242,false
CuttingEdges,75,0.897263737786833,160862,false
CuttingEdges,80,0.9167542708564094,168378,false
CuttingEdges,85,0.9576064773310545,86771,false
CuttingEdges,90,0.884059243935826,81769,false
CuttingEdges,95,0.5640694505555796,230426,false
CuttingEdges,100,0.9292300154852708,222082,false
CuttingEdges,105,0.9518997166641342,142199,false
CuttingEdges,110,0.9602263762773862,120618,false
CuttingEdges,115,0.9430900823339736,1016829,false
CuttingEdges,120,0.9515212019320736,62148,false
CuttingEdges,125,0.9567912896776101,204006,false
CuttingEdges,130,0.912486626065608,156537,false
CuttingEdges,135,0.935489839775777,688986,false
CuttingEdges,140,0.9561057115347753,124442,false
CuttingEdges,145,0.9443578974645404,71091,false
CuttingEdges,150,0.9383312278525942,192154,false
CuttingEdges,155,0.9659567240556439,158799,false
CuttingEdges,160,0.9669422204099961,114203,false
CuttingEdges,165,0.9642978363879938,229150,false
CuttingEdges,170,0.9657573247621803,96044,false
CuttingEdges,175,0.9834962244234954,63063,false
CuttingEdges,180,0.936507637531021,402972,false
CuttingEdges,185,0.9585043547194179,426154,false
CuttingEdges,190,0.9635085646250092,189237,false
CuttingEdges,195,0.9641337965769924,95660,false
CuttingEdges,200,0.0,169275,false
CuttingEdges,10,0.7149592586213166,24679,false
CuttingEdges,15,0.8283656123143033,58090,false
CuttingEdges,20,0.928518043776144,42536,false
CuttingEdges,25,0.5942352752112248,74176,false
CuttingEdges,30,0.8926528141769853,121349,false
CuttingEdges,35,0.9730989261548215,68658,false
CuttingEdges,40,0.9272056921293963,60018,false
CuttingEdges,45,0.805244688058523,73093,false
CuttingEdges,50,0.9533204638319002,91155,false
CuttingEdges,55,0.9310121390012978,59240,false
CuttingEdges,60,0.9539726767021659,97449,false
CuttingEdges,65,0.9669212891340888,137068,false
CuttingEdges,70,0.9700065298566939,90891,false
CuttingEdges,75,0.9437064511657726,74313,false
CuttingEdges,80,0.9580617250887624,100769,false
CuttingEdges,85,0.9185296364977703,102131,false
CuttingEdges,90,0.9356015479275966,133329,false
CuttingEdges,95,0.9331818724803778,102496,false
CuttingEdges,100,0.9224120572554179,103348,false
CuttingEdges,105,0.9629431967504061,88279,false
CuttingEdges,110,0.9516460626879059,88408,false
CuttingEdges,115,0.9064930967085776,91338,false
CuttingEdges,120,0.9823117249441543,287206,false
CuttingEdges,125,0.9815278514418296,59309,false
CuttingEdges,130,0.9529839280507274,100252,false
CuttingEdges,135,0.9738411947343982,129402,false
CuttingEdges,140,0.9344508875016208,117997,false
CuttingEdges,145,0.9324999490949241,125199,false
CuttingEdges,150,0.9762690211954689,271607,false
CuttingEdges,155,0.942079787383143,140907,false
CuttingEdges,160,0.9649316996351469,210284,false
CuttingEdges,165,0.9598271511384373,169117,false
CuttingEdges,170,0.9511491779467641,180256,false
CuttingEdges,175,0.9736786844129952,190327,false
CuttingEdges,180,0.9747564317315459,163728,false
CuttingEdges,185,0.9608451261455025,180777,false
CuttingEdges,190,0.9644111502495188,85727,false
CuttingEdges,195,null,null,true
LessArea,10,0.7826974062602169,4487244,false
LessArea,15,0.7260929249643643,1757791,false
LessArea,20,0.7095501823920478,4937838,false
LessArea,25,0.1709779210385465,3569894,false
LessArea,30,0.0,5780201,false
LessArea,35,null,null,true
DistanceFromG2,10,0.6649467808930426,1180325,false
DistanceFromG2,15,0.7698987131500318,474940,false
DistanceFromG2,20,0.703673270366424,1169273,false
DistanceFromG2,25,0.6584630972696246,718117,false
DistanceFromG2,30,0.7305663556815489,884218,false
DistanceFromG2,35,0.8650527302985446,1037282,false
DistanceFromG2,40,0.7287764685725856,896501,false
DistanceFromG2,45,0.8370989399587994,973408,false
DistanceFromG2,50,0.7973418261521941,1087756,false
DistanceFromG2,55,0.6506222620075575,1180994,false
DistanceFromG2,60,0.7274692905490098,1024045,false
DistanceFromG2,65,0.6766095819383129,2238255,false
DistanceFromG2,70,0.8143231968868383,1038447,false
DistanceFromG2,75,0.7027296065384817,1903169,false
DistanceFromG2,80,0.8147191011235955,1293394,false
DistanceFromG2,85,0.8670893843321743,1722023,false
DistanceFromG2,90,0.6614669764354464,2066664,false
DistanceFromG2,95,0.7645586912563317,3005246,false
DistanceFromG2,100,0.824705106806738,2181680,false
DistanceFromG2,105,0.6750040421508461,1415517,false
DistanceFromG2,110,0.6487962760928068,2413612,false
DistanceFromG2,115,0.8792143541748887,2391216,false
DistanceFromG2,120,0.8591290733761915,2179160,false
DistanceFromG2,125,0.6764178361481417,1866364,false
DistanceFromG2,130,0.9178912614002327,1972731,false
DistanceFromG2,135,0.8554266603229689,1780186,false
DistanceFromG2,140,0.7601704926186644,1688255,false
DistanceFromG2,145,0.8860678848343545,2748849,false
DistanceFromG2,150,0.7046130148092098,3209657,false
DistanceFromG2,155,0.7418455967636991,2598565,false
DistanceFromG2,160,0.8571912724610765,2484676,false
DistanceFromG2,165,0.7231145323326031,2027482,false
DistanceFromG2,170,0.8598933830788189,3011795,false
DistanceFromG2,175,0.7616959163583286,2438116,false
DistanceFromG2,180,0.7416907759803323,2948183,false
DistanceFromG2,185,0.8330331486395446,2195524,false
DistanceFromG2,190,0.7883089205371943,2688342,false
DistanceFromG2,195,0.9083862633222091,3506781,false
DistanceFromG2,200,0.7482903300406356,3193271,false
DistanceFromG2,10,0.7924037991195174,201582,false
DistanceFromG2,15,0.9199686630777745,447972,false
DistanceFromG2,20,0.8316927344411488,297766,false
DistanceFromG2,25,0.749823173447201,362448,false
DistanceFromG2,30,0.8283162464692959,452234,false
DistanceFromG2,35,0.711357308165184,449422,false
DistanceFromG2,40,0.7710988207536591,682148,false
DistanceFromG2,45,0.8525501930955608,620573,false
DistanceFromG2,50,0.8843801610745627,940532,false
DistanceFromG2,55,0.8808571813648411,671803,false
DistanceFromG2,60,0.9054112352415367,1285248,false
DistanceFromG2,65,0.7082623889291823,1069382,false
DistanceFromG2,70,0.7806467795659856,935162,false
DistanceFromG2,75,0.7848510058992588,961523,false
DistanceFromG2,80,0.7996654870178813,1539641,false
DistanceFromG2,85,0.749479361158188,990610,false
DistanceFromG2,90,0.7671513739256749,1113815,false
DistanceFromG2,95,0.7835091529630779,1659650,false
DistanceFromG2,100,0.6928520576765734,2145556,false
DistanceFromG2,105,0.6772852933356158,1861705,false
DistanceFromG2,110,0.6699255021666275,1185737,false
DistanceFromG2,115,0.8083272962977085,1274234,false
DistanceFromG2,120,0.8830697397316264,1175665,false
DistanceFromG2,125,0.749340029181229,1445167,false
DistanceFromG2,130,0.8040278909980203,1529935,false
DistanceFromG2,135,0.8462057715025032,2168899,false
DistanceFromG2,140,0.7970273742742202,2826676,false
DistanceFromG2,145,0.7743068391866913,2610245,false
DistanceFromG2,150,0.7209245514833202,1397606,false
DistanceFromG2,155,0.7959904091788115,1382735,false
DistanceFromG2,160,0.8570262549313019,1824794,false
DistanceFromG2,165,0.7887234598305907,1926653,false
DistanceFromG2,170,0.7745818550430816,2380319,false
DistanceFromG2,175,0.9693419858108335,2491201,false
DistanceFromG2,180,0.730395349481736,1902342,false
DistanceFromG2,185,0.7213608033240997,1755503,false
DistanceFromG2,190,0.8777034957190684,2071876,false
DistanceFromG2,195,0.8182574028009677,1830673,false
DistanceFromG2,200,0.8071234657191073,2075835,false
DistanceFromG2,10,0.6668495715184869,88767,false
DistanceFromG2,15,0.6300486704936125,232096,false
DistanceFromG2,20,0.32207644513480527,162245,false
DistanceFromG2,25,0.5951313823710344,283733,false
DistanceFromG2,30,0.8063092161929372,303711,false
DistanceFromG2,35,0.9053760482405608,411579,false
DistanceFromG2,40,0.5733674152516585,405568,false
DistanceFromG2,45,0.6518019884009942,835080,false
DistanceFromG2,50,0.8797991006248905,371031,false
DistanceFromG2,55,0.5945973272114143,240919,false
DistanceFromG2,60,0.8725185362353504,296871,false
DistanceFromG2,65,0.6994986280023036,278101,false
DistanceFromG2,70,0.8098461189029583,299949,false
DistanceFromG2,75,0.6985920195892926,328131,false
DistanceFromG2,80,0.69082482307369,339966,false
DistanceFromG2,85,0.7550973474161287,519546,false
DistanceFromG2,90,0.7867835017022939,420559,false
DistanceFromG2,95,0.7535795912879807,446923,false
DistanceFromG2,100,0.7662930960732313,447268,false
DistanceFromG2,105,0.8453008244566081,472115,false
DistanceFromG2,110,0.919016781944942,655157,false
DistanceFromG2,115,0.7166019253504475,908618,false
DistanceFromG2,120,0.8814163148576876,960463,false
DistanceFromG2,125,0.8187304509800755,652597,false
DistanceFromG2,130,0.7609955075379654,736390,false
DistanceFromG2,135,0.9237358416446607,1082086,false
DistanceFromG2,140,0.7823208533644118,746161,false
DistanceFromG2,145,0.7432002428685474,661237,false
DistanceFromG2,150,0.8246089413109672,621256,false
DistanceFromG2,155,0.807413889109856,714751,false
DistanceFromG2,160,0.7921048177221082,685130,false
DistanceFromG2,165,0.7797560224861082,1094263,false
DistanceFromG2,170,0.8509428494885267,642823,false
DistanceFromG2,175,0.8406639831642587,669815,false
DistanceFromG2,180,0.8759473065769757,764474,false
DistanceFromG2,185,0.7848801096779608,1204824,false
DistanceFromG2,190,0.8394131210301923,1089782,false
DistanceFromG2,195,0.850359595959596,926195,false
DistanceFromG2,200,0.8921375612616764,1146479,false
