heuristic;points;hyperplane_budget;jaccard_index;time;exceptions
CuttingSmallerAngle;28;3;0.0010770758040760183;68661;false
CuttingSmallerAngle2;28;3;0.08403984743330312;76945;false
CuttingLargerAngle;28;3;0.4351061828044199;51691;false
CuttingLargerAngle2;28;3;0.43811881891755905;56585;false
DistanceFromG;28;3;0.0;52346;false
CuttingEdges;28;3;0.45454764785265656;86421;false
LessArea;28;3;3.244204229144633E-6;10633566;false
DistanceFromG2;28;3;0.41053457997287846;64694;false
CuttingSmallerAngle;28;4;0.00486630634371695;48704;false
CuttingSmallerAngle2;28;4;3.612102194442466E-5;51782;false
CuttingLargerAngle;28;4;0.6182479999480928;47809;false
CuttingLargerAngle2;28;4;0.6356186642691588;51978;false
DistanceFromG;28;4;0.05785676282425611;20148;false
CuttingEdges;28;4;0.7649938870916259;67697;false
LessArea;28;4;4.170201783183792E-5;9936332;false
DistanceFromG2;28;4;0.6497524672173163;148766;false
CuttingSmallerAngle;28;5;0.013333679381784442;46919;false
CuttingSmallerAngle2;5;28;null;null;true
CuttingLargerAngle;28;5;0.7827907942460793;45363;false
CuttingLargerAngle2;28;5;0.7667566164192492;50345;false
DistanceFromG;28;5;0.058489378544270124;27593;false
CuttingEdges;28;5;0.87128540193221;63682;false
LessArea;28;5;7.577209149820683E-5;8334504;false
DistanceFromG2;28;5;0.7809837724904458;200293;false
CuttingSmallerAngle;28;6;0.03707152172643572;138921;false
CuttingSmallerAngle2;6;28;null;null;true
CuttingLargerAngle;28;6;0.867458036218296;48900;false
CuttingLargerAngle2;28;6;0.8681595680731207;53667;false
DistanceFromG;28;6;0.4696831081870207;50203;false
CuttingEdges;28;6;0.9227996662313145;85037;false
LessArea;28;6;6.973593310296239E-5;10875070;false
DistanceFromG2;28;6;0.831771789697705;252508;false
CuttingSmallerAngle;28;7;0.04695012360418113;43862;false
CuttingSmallerAngle2;7;28;null;null;true
CuttingLargerAngle;28;7;0.8812491483963899;43319;false
CuttingLargerAngle2;28;7;0.8884960724919871;47792;false
DistanceFromG;28;7;0.5301287291885649;65253;false
CuttingEdges;28;7;0.9528369363943283;59588;false
LessArea;28;7;4.4152825748336435E-5;10933711;false
DistanceFromG2;28;7;0.8724443781184913;339785;false
CuttingSmallerAngle;28;8;0.06591249732353151;42384;false
CuttingSmallerAngle2;8;28;null;null;true
CuttingLargerAngle;28;8;0.893836660805471;53330;false
CuttingLargerAngle2;28;8;0.9171093550689589;57534;false
DistanceFromG;28;8;0.5689940436796823;123036;false
CuttingEdges;28;8;0.9649837180797507;67492;false
LessArea;28;8;0.7405589361711642;10608949;false
DistanceFromG2;28;8;0.9048215363253548;451531;false
CuttingSmallerAngle;28;9;0.11323894861829342;43129;false
CuttingSmallerAngle2;9;28;null;null;true
CuttingLargerAngle;28;9;0.9197027011244412;40158;false
CuttingLargerAngle2;28;9;0.9317055438188202;45610;false
DistanceFromG;28;9;0.6182407443453887;154628;false
CuttingEdges;28;9;0.9774685197658225;55393;false
LessArea;28;9;0.831292704909567;8387106;false
DistanceFromG2;28;9;0.9209938944076408;777769;false
CuttingSmallerAngle;28;10;0.18545493475905295;42960;false
CuttingSmallerAngle2;10;28;null;null;true
CuttingLargerAngle;28;10;0.9568163975058558;42490;false
CuttingLargerAngle2;28;10;0.9498242314030388;67291;false
DistanceFromG;28;10;0.6303739894369396;257932;false
CuttingEdges;28;10;0.9844548885833001;121257;false
LessArea;28;10;0.8385864820653902;9281511;false
DistanceFromG2;28;10;0.943317263708385;754578;false
CuttingSmallerAngle;28;11;0.2510138138216077;37421;false
CuttingSmallerAngle2;11;28;null;null;true
CuttingLargerAngle;28;11;0.961682952466228;37631;false
CuttingLargerAngle2;28;11;0.953173238431202;41952;false
DistanceFromG;28;11;0.720555793462322;377148;false
CuttingEdges;28;11;0.9877115706048493;56553;false
LessArea;28;11;0.8458071281556823;10494840;false
DistanceFromG2;28;11;0.9481024649463733;1168728;false
CuttingSmallerAngle;28;12;0.25964339707113243;47720;false
CuttingSmallerAngle2;12;28;null;null;true
CuttingLargerAngle;28;12;0.9757854167477712;37644;false
CuttingLargerAngle2;28;12;0.9656970865977859;41339;false
DistanceFromG;28;12;0.7989028172486732;485110;false
CuttingEdges;28;12;0.9902593087291076;88711;false
LessArea;28;12;0.8478860414054538;11915326;false
DistanceFromG2;28;12;0.955431122300011;1144010;false
CuttingSmallerAngle;28;13;0.3652909077932274;34795;false
CuttingSmallerAngle2;13;28;null;null;true
CuttingLargerAngle;28;13;0.9810459981264978;35760;false
CuttingLargerAngle2;28;13;0.9821011069482017;40038;false
DistanceFromG;28;13;0.8215569483915339;631102;false
CuttingEdges;28;13;0.992015909595966;47149;false
LessArea;28;13;0.875522354004407;12989724;false
DistanceFromG2;28;13;0.9695077244502696;1732037;false
CuttingSmallerAngle;28;14;0.4125914054541561;42691;false
CuttingSmallerAngle2;14;28;null;null;true
CuttingLargerAngle;28;14;0.9835926633332928;34470;false
CuttingLargerAngle2;28;14;0.9849064947600504;38422;false
DistanceFromG;28;14;0.831695020827656;846916;false
CuttingEdges;28;14;0.993734038330496;53821;false
LessArea;28;14;0.8809177451504769;11498956;false
DistanceFromG2;28;14;0.975714044717821;2062138;false
CuttingSmallerAngle;28;15;0.4970575067641658;29791;false
CuttingSmallerAngle2;28;15;0.08349694554422189;41000;false
CuttingLargerAngle;28;15;0.9859089932156514;31669;false
CuttingLargerAngle2;28;15;0.9869228259013899;35827;false
DistanceFromG;28;15;0.8442694748316268;1145866;false
CuttingEdges;28;15;0.9948679817833419;46889;false
LessArea;28;15;0.8831913516040467;11168543;false
DistanceFromG2;28;15;0.9713490472390369;2078986;false
CuttingSmallerAngle;28;16;0.6329507335145762;28431;false
CuttingSmallerAngle2;28;16;0.2281507927203627;47694;false
CuttingLargerAngle;28;16;0.9873980624257391;39259;false
CuttingLargerAngle2;28;16;0.9906232867435117;43376;false
DistanceFromG;28;16;0.8930814549512723;1574655;false
CuttingEdges;28;16;0.9958811667238925;42543;false
LessArea;28;16;0.9191570667268018;12153972;false
DistanceFromG2;28;16;0.9751171150127821;2370133;false
CuttingSmallerAngle;28;17;0.6992771959875942;27644;false
CuttingSmallerAngle2;28;17;0.44099323929290857;32875;false
CuttingLargerAngle;28;17;0.9884102401894589;35144;false
CuttingLargerAngle2;28;17;0.9913126405337459;33895;false
DistanceFromG;28;17;0.9161540857242964;2019133;false
CuttingEdges;28;17;0.9965656010146196;81369;false
LessArea;28;17;0.9656434617183679;9586927;false
DistanceFromG2;28;17;0.9832048636794228;3374454;false
CuttingSmallerAngle;28;18;0.7748958617199362;26621;false
CuttingSmallerAngle2;28;18;0.6101982509161796;31451;false
CuttingLargerAngle;28;18;0.9902334578279541;34046;false
CuttingLargerAngle2;28;18;0.9926406482071081;42302;false
DistanceFromG;28;18;0.9411115869246441;2436618;false
CuttingEdges;28;18;0.9975271642486159;120232;false
LessArea;28;18;0.9698504008657095;8944219;false
DistanceFromG2;28;18;0.9883339172863057;4657058;false
CuttingSmallerAngle;28;19;0.8738531812460258;72101;false
CuttingSmallerAngle2;28;19;0.7256220679860101;27851;false
CuttingLargerAngle;28;19;0.9910023236292412;49368;false
CuttingLargerAngle2;28;19;0.9933167136928233;32401;false
DistanceFromG;28;19;0.9509090201269125;2970670;false
CuttingEdges;28;19;0.9981006613811786;32217;false
LessArea;28;19;0.9708598370438736;10348149;false
DistanceFromG2;28;19;0.9916689375948924;4777943;false
CuttingSmallerAngle;28;20;0.8835208471211119;20248;false
CuttingSmallerAngle2;28;20;0.8323005838842596;23384;false
CuttingLargerAngle;28;20;0.9962286645822942;21197;false
CuttingLargerAngle2;28;20;0.9936936468827583;24611;false
DistanceFromG;28;20;0.9758794980599784;3453917;false
CuttingEdges;28;20;0.9986540215588152;28086;false
LessArea;28;20;0.9724258672861896;11146809;false
DistanceFromG2;28;20;0.9964492674282331;5134467;false
CuttingSmallerAngle;28;21;0.9105144325281741;40695;false
CuttingSmallerAngle2;28;21;0.8975427449877792;21048;false
CuttingLargerAngle;28;21;0.9979318483193226;18939;false
CuttingLargerAngle2;28;21;0.9947691404752311;40257;false
DistanceFromG;28;21;0.9792761578489768;4523145;false
CuttingEdges;28;21;0.9990619078199171;26539;false
LessArea;28;21;0.9750899690766401;9471846;false
DistanceFromG2;28;21;0.9950964529171077;6174258;false
CuttingSmallerAngle;28;22;0.9175830948997931;23606;false
CuttingSmallerAngle2;28;22;0.944728894689722;27303;false
CuttingLargerAngle;28;22;0.9979660159215213;25589;false
CuttingLargerAngle2;28;22;0.9976626392903625;27164;false
DistanceFromG;28;22;0.9823970620677126;5430870;false
CuttingEdges;28;22;0.9993770592025907;18281;false
LessArea;28;22;0.97593111766565;11089877;false
DistanceFromG2;28;22;0.9982173343552436;7739569;false
CuttingSmallerAngle;28;23;0.9473370055342534;23436;false
CuttingSmallerAngle2;28;23;0.9738845982781601;15665;false
CuttingLargerAngle;28;23;0.9990203138888348;13283;false
CuttingLargerAngle2;28;23;0.9982739139175646;15584;false
DistanceFromG;28;23;0.982504120112638;6488621;false
CuttingEdges;28;23;0.9995691691729549;15791;false
LessArea;28;23;0.991347862610928;8872177;false
DistanceFromG2;28;23;0.9982514873711323;7767394;false
CuttingSmallerAngle;28;24;0.9638294697367823;36866;false
CuttingSmallerAngle2;28;24;0.9949989076631033;11828;false
CuttingLargerAngle;28;24;0.999127365682439;10197;false
CuttingLargerAngle2;28;24;0.9987443963823918;23298;false
DistanceFromG;28;24;0.9874093250801314;7149770;false
CuttingEdges;28;24;0.9996631497678898;12550;false
LessArea;28;24;0.9961236012839317;11530493;false
DistanceFromG2;28;24;0.9992603262350606;9192210;false
CuttingSmallerAngle;28;25;0.9812010562443636;8601;false
CuttingSmallerAngle2;28;25;0.9975496264507042;8049;false
CuttingLargerAngle;28;25;0.9993025413447003;6584;false
CuttingLargerAngle2;28;25;0.9990893621469725;7336;false
DistanceFromG;28;25;0.9997599444628271;9699081;false
CuttingEdges;28;25;0.9997177725441345;8558;false
LessArea;28;25;0.9972110956367397;10382678;false
DistanceFromG2;28;25;0.9999010531352774;12764457;false
CuttingSmallerAngle;28;26;0.9999351201250885;1964;false
CuttingSmallerAngle2;28;26;0.9999351201250885;1249;false
CuttingLargerAngle;28;26;0.9999351201250885;1169;false
CuttingLargerAngle2;28;26;0.9999351201250885;1259;false
DistanceFromG;28;26;0.9999351201250885;11447095;false
CuttingEdges;28;26;0.9999351201250885;2187;false
LessArea;28;26;0.9999351201250885;8596299;false
DistanceFromG2;28;26;0.9999351201250885;14134809;false
CuttingSmallerAngle;28;27;0.9999351201250885;1822;false
CuttingSmallerAngle2;28;27;0.9999351201250885;1261;false
CuttingLargerAngle;28;27;0.9999351201250885;1184;false
CuttingLargerAngle2;28;27;0.9999351201250885;1282;false
DistanceFromG;28;27;0.9999351201250885;11218075;false
CuttingEdges;28;27;0.9999351201250885;1979;false
LessArea;27;28;null;null;true
DistanceFromG2;28;27;0.9999351201250885;14192279;false
CuttingSmallerAngle;28;3;2.078882392825617E-4;69094;false
CuttingSmallerAngle2;28;3;0.0;64663;false
CuttingLargerAngle;28;3;0.40964537464659;59864;false
CuttingLargerAngle2;28;3;0.4597477377861035;63948;false
DistanceFromG;28;3;2.078882392825617E-4;9234;false
CuttingEdges;28;3;0.48928647539563097;78376;false
LessArea;28;3;2.6873850646376374E-6;12522855;false
DistanceFromG2;28;3;0.38771796282318627;65952;false
CuttingSmallerAngle;28;4;0.007391226476646155;47840;false
CuttingSmallerAngle2;28;4;0.020971271127952402;53577;false
CuttingLargerAngle;28;4;0.6840578504995715;50086;false
CuttingLargerAngle2;28;4;0.7046118829507938;53718;false
DistanceFromG;28;4;0.034391111338544396;13157;false
CuttingEdges;28;4;0.7604154341309008;67408;false
LessArea;28;4;2.5961472097743203E-6;12694814;false
DistanceFromG2;28;4;0.6412488646103854;103700;false
CuttingSmallerAngle;28;5;0.0152909795693835;68041;false
CuttingSmallerAngle2;28;5;0.006465155722177809;74255;false
CuttingLargerAngle;28;5;0.7846117927002444;60255;false
CuttingLargerAngle2;28;5;0.7693943137245252;64407;false
DistanceFromG;28;5;0.08636317115918482;32395;false
CuttingEdges;28;5;0.8993788316499338;77933;false
LessArea;28;5;2.4677989103952543E-6;13971076;false
DistanceFromG2;28;5;0.746820909079279;176391;false
CuttingSmallerAngle;28;6;0.021358117875829953;47350;false
CuttingSmallerAngle2;6;28;null;null;true
CuttingLargerAngle;28;6;0.8735367866235112;48074;false
CuttingLargerAngle2;28;6;0.8780596392847254;52284;false
DistanceFromG;28;6;0.13020839996417927;58328;false
CuttingEdges;28;6;0.9387308021061105;66632;false
LessArea;28;6;2.3097288191802185E-5;13089241;false
DistanceFromG2;28;6;0.8690527972162165;272782;false
CuttingSmallerAngle;28;7;0.0644837335448463;53139;false
CuttingSmallerAngle2;7;28;null;null;true
CuttingLargerAngle;28;7;0.8901070784346335;49640;false
CuttingLargerAngle2;28;7;0.8980616784852566;53707;false
DistanceFromG;28;7;0.2612579477273018;62564;false
CuttingEdges;28;7;0.9618328160078942;65808;false
LessArea;28;7;0.677235305465442;12973407;false
DistanceFromG2;28;7;0.8562756662018499;349982;false
CuttingSmallerAngle;28;8;0.11781826090293858;56967;false
CuttingSmallerAngle2;8;28;null;null;true
CuttingLargerAngle;28;8;0.91158033441222;56613;false
CuttingLargerAngle2;28;8;0.9151485067733769;57452;false
DistanceFromG;28;8;0.3064528509473307;105475;false
CuttingEdges;28;8;0.9743861857797103;98385;false
LessArea;28;8;0.6784859592028137;12642244;false
DistanceFromG2;28;8;0.9148649685928845;576172;false
CuttingSmallerAngle;28;9;0.12464978827382399;46538;false
CuttingSmallerAngle2;9;28;null;null;true
CuttingLargerAngle;28;9;0.9561067969859404;67674;false
CuttingLargerAngle2;28;9;0.953044194191093;50947;false
DistanceFromG;28;9;0.36740888098558216;270436;false
CuttingEdges;28;9;0.983706310237005;90947;false
LessArea;28;9;0.8788213533652185;14301942;false
DistanceFromG2;28;9;0.9301815344071027;743204;false
CuttingSmallerAngle;28;10;0.15954622794785522;43731;false
CuttingSmallerAngle2;10;28;null;null;true
CuttingLargerAngle;28;10;0.9719222945744368;47970;false
CuttingLargerAngle2;28;10;0.9717541340541697;49886;false
DistanceFromG;28;10;0.41924341474023563;226152;false
CuttingEdges;28;10;0.9874892950459253;57413;false
LessArea;28;10;0.8928330137182;12809206;false
DistanceFromG2;28;10;0.9267817621246818;860416;false
CuttingSmallerAngle;28;11;0.27368966443639897;80721;false
CuttingSmallerAngle2;28;11;9.55687069991942E-8;65523;false
CuttingLargerAngle;28;11;0.9804073330177696;44653;false
CuttingLargerAngle2;28;11;0.9724069636879201;48055;false
DistanceFromG;28;11;0.43994588509217447;381925;false
CuttingEdges;28;11;0.9904723529053511;68338;false
LessArea;28;11;0.9008601596331768;13650254;false
DistanceFromG2;28;11;0.946659076080699;1018275;false
CuttingSmallerAngle;28;12;0.2838154208297619;51607;false
CuttingSmallerAngle2;28;12;0.12874297540842122;61876;false
CuttingLargerAngle;28;12;0.9814627656172041;43889;false
CuttingLargerAngle2;28;12;0.9787351413492577;51257;false
DistanceFromG;28;12;0.44076464492688733;470246;false
CuttingEdges;28;12;0.992020789369033;51239;false
LessArea;28;12;0.9046748372658074;13074446;false
DistanceFromG2;28;12;0.9669233819898423;1194622;false
CuttingSmallerAngle;28;13;0.31793787659754114;36605;false
CuttingSmallerAngle2;28;13;0.1283082998526761;40569;false
CuttingLargerAngle;28;13;0.9817154297849476;38414;false
CuttingLargerAngle2;28;13;0.9787848210699822;41690;false
DistanceFromG;28;13;0.47452889326697967;602596;false
CuttingEdges;28;13;0.9929452208369782;48195;false
LessArea;28;13;0.9120701354591874;12973661;false
DistanceFromG2;28;13;0.9733423311627669;1463597;false
CuttingSmallerAngle;28;14;0.32812120204178236;34420;false
CuttingSmallerAngle2;14;28;null;null;true
CuttingLargerAngle;28;14;0.9862058157534509;37141;false
CuttingLargerAngle2;28;14;0.9822731086952552;40369;false
DistanceFromG;28;14;0.6733052311077564;805659;false
CuttingEdges;28;14;0.9943701620813435;45364;false
LessArea;28;14;0.9159581541372639;13665294;false
DistanceFromG2;28;14;0.9867719114204204;1793397;false
CuttingSmallerAngle;28;15;0.40396522829326953;32644;false
CuttingSmallerAngle2;28;15;0.0982794487107181;36739;false
CuttingLargerAngle;28;15;0.9903220028912456;35055;false
CuttingLargerAngle2;28;15;0.984095553902836;38526;false
DistanceFromG;28;15;0.6828137193444804;1057068;false
CuttingEdges;28;15;0.9950210250678175;43233;false
LessArea;28;15;0.9228325064535572;13029311;false
DistanceFromG2;28;15;0.9834616909949211;1750930;false
CuttingSmallerAngle;28;16;0.503801095713413;30800;false
CuttingSmallerAngle2;28;16;0.2616487863304868;34520;false
CuttingLargerAngle;28;16;0.9923049368659409;33554;false
CuttingLargerAngle2;28;16;0.9892144783895194;36320;false
DistanceFromG;28;16;0.7700724090728824;1363118;false
CuttingEdges;28;16;0.9954448616503344;39909;false
LessArea;28;16;0.923750142125739;13227322;false
DistanceFromG2;28;16;0.9913262630010107;2120928;false
CuttingSmallerAngle;28;17;0.5757100868958944;30605;false
CuttingSmallerAngle2;28;17;0.41322617758385555;33452;false
CuttingLargerAngle;28;17;0.9924968337022017;33231;false
CuttingLargerAngle2;28;17;0.9906910673600698;35466;false
DistanceFromG;28;17;0.7782855936648457;2083369;false
CuttingEdges;28;17;0.9960115695848015;41288;false
LessArea;28;17;0.9239329492235269;15002300;false
DistanceFromG2;28;17;0.9920172192674136;2768633;false
CuttingSmallerAngle;28;18;0.6025880072791703;34891;false
CuttingSmallerAngle2;28;18;0.5385413763834216;36435;false
CuttingLargerAngle;28;18;0.9931013087364233;30729;false
CuttingLargerAngle2;28;18;0.9924073098527719;45958;false
DistanceFromG;28;18;0.8017353870559187;2439377;false
CuttingEdges;28;18;0.9965420702174144;36088;false
LessArea;28;18;0.9560758652037503;13254008;false
DistanceFromG2;28;18;0.9883390689165504;3047302;false
CuttingSmallerAngle;28;19;0.6117861152066216;25954;false
CuttingSmallerAngle2;28;19;0.6920536657519728;28861;false
CuttingLargerAngle;28;19;0.9953624931236967;27901;false
CuttingLargerAngle2;28;19;0.9941963213221849;32010;false
DistanceFromG;28;19;0.8944375503729195;2790072;false
CuttingEdges;28;19;0.9968056252196573;34309;false
LessArea;28;19;0.9658417498508473;14891530;false
DistanceFromG2;28;19;0.9921834022029756;3324161;false
CuttingSmallerAngle;28;20;0.696779063110662;41906;false
CuttingSmallerAngle2;28;20;0.8262063214132314;27188;false
CuttingLargerAngle;28;20;0.9971759182263615;27337;false
CuttingLargerAngle2;28;20;0.9954848262410075;30668;false
DistanceFromG;28;20;0.9014098020903962;3484275;false
CuttingEdges;28;20;0.997042090053162;29518;false
LessArea;28;20;0.9903251166867368;11822191;false
DistanceFromG2;28;20;0.993034144843732;4970159;false
CuttingSmallerAngle;28;21;0.7051744154436104;23169;false
CuttingSmallerAngle2;28;21;0.9239751957862837;27279;false
CuttingLargerAngle;28;21;0.9972654700832833;25054;false
CuttingLargerAngle2;28;21;0.9962322957674302;28456;false
DistanceFromG;28;21;0.9394373584760832;4152602;false
CuttingEdges;28;21;0.997262767582483;28453;false
LessArea;28;21;0.9929292513935545;13923626;false
DistanceFromG2;28;21;0.9942526897539883;4640088;false
CuttingSmallerAngle;28;22;0.889648290706265;18450;false
CuttingSmallerAngle2;28;22;0.9544943708019251;19842;false
CuttingLargerAngle;28;22;0.9985127995189786;19085;false
CuttingLargerAngle2;28;22;0.9972581837521889;21676;false
DistanceFromG;28;22;0.9589148873565572;5171681;false
CuttingEdges;28;22;0.9976625457153109;22390;false
LessArea;28;22;0.9936328287840209;11067003;false
DistanceFromG2;28;22;0.9984456356262873;6376316;false
CuttingSmallerAngle;28;23;0.8930256210162054;19315;false
CuttingSmallerAngle2;28;23;0.97726864445772;22458;false
CuttingLargerAngle;28;23;0.9996577894477617;16113;false
CuttingLargerAngle2;28;23;0.9981602932274962;18787;false
DistanceFromG;28;23;0.9760640679570662;5758279;false
CuttingEdges;28;23;0.9982957942777102;19368;false
LessArea;28;23;0.9954368030446902;13287377;false
DistanceFromG2;28;23;0.998608747937109;6856793;false
CuttingSmallerAngle;28;24;0.9626446799052045;28337;false
CuttingSmallerAngle2;28;24;0.9912612040459092;18844;false
CuttingLargerAngle;28;24;0.9997537363315668;14371;false
CuttingLargerAngle2;28;24;0.9989896782057304;16831;false
DistanceFromG;28;24;0.997492588103226;8176198;false
CuttingEdges;28;24;0.9986220132340978;14807;false
LessArea;28;24;0.995567087219279;12701281;false
DistanceFromG2;28;24;0.9997825203967083;10460686;false
CuttingSmallerAngle;28;25;0.9869959990149453;16584;false
CuttingSmallerAngle2;28;25;0.9957548538248577;20061;false
CuttingLargerAngle;28;25;0.9997697274788677;14090;false
CuttingLargerAngle2;28;25;0.9994469007328951;15320;false
DistanceFromG;28;25;0.9983497135985518;10024569;false
CuttingEdges;28;25;0.9987558887399935;12571;false
LessArea;28;25;0.9968488348205857;13271322;false
DistanceFromG2;28;25;0.9998720708215931;11905786;false
CuttingSmallerAngle;28;26;0.9943839090679399;7381;false
CuttingSmallerAngle2;28;26;0.9977284146783076;8095;false
CuttingLargerAngle;28;26;0.9999104495751152;6620;false
CuttingLargerAngle2;28;26;0.9997539193425085;8076;false
DistanceFromG;28;26;0.9998432867564516;11263514;false
CuttingEdges;28;26;0.9989829630316657;24764;false
LessArea;28;26;0.997476099480484;12315728;false
DistanceFromG2;28;26;0.9999680177053983;12751959;false
CuttingSmallerAngle;28;27;0.9999840088526991;2145;false
CuttingSmallerAngle2;28;27;0.9999840088526991;1446;false
CuttingLargerAngle;28;27;0.9999840088526991;1365;false
CuttingLargerAngle2;28;27;0.9999840088526991;1401;false
DistanceFromG;28;27;0.9999840088526991;12924446;false
CuttingEdges;28;27;0.9999840088526991;3749;false
LessArea;28;27;0.9999840088526991;13534382;false
DistanceFromG2;28;27;0.9999840088526991;14276907;false
CuttingSmallerAngle;28;3;0.0020413783194846865;51757;false
CuttingSmallerAngle2;28;3;0.10804976596883321;53271;false
CuttingLargerAngle;28;3;0.48197480903235074;47273;false
CuttingLargerAngle2;28;3;0.35792739630339104;51144;false
DistanceFromG;28;3;7.872177390388161E-4;21129;false
CuttingEdges;28;3;0.5330230366323924;65950;false
LessArea;28;3;7.77413321294001E-5;9112659;false
DistanceFromG2;28;3;0.4417369076411006;79261;false
CuttingSmallerAngle;28;4;0.003163837072867029;56391;false
CuttingSmallerAngle2;28;4;0.15577380331946766;56212;false
CuttingLargerAngle;28;4;0.6378678671487752;52241;false
CuttingLargerAngle2;28;4;0.659525661424753;55389;false
DistanceFromG;28;4;0.07012224324130169;31810;false
CuttingEdges;28;4;0.8440153114787378;80074;false
LessArea;28;4;7.316215367230431E-5;10434752;false
DistanceFromG2;28;4;0.6998814683556428;110473;false
CuttingSmallerAngle;28;5;0.019165609061085703;71029;false
CuttingSmallerAngle2;28;5;2.5951811540465175E-5;61793;false
CuttingLargerAngle;28;5;0.7088312061492781;56897;false
CuttingLargerAngle2;28;5;0.6958351872446658;59314;false
DistanceFromG;28;5;0.11097974186441896;34351;false
CuttingEdges;28;5;0.900762623244363;72809;false
LessArea;28;5;7.217286363905873E-5;12275230;false
DistanceFromG2;28;5;0.781695241972175;174666;false
CuttingSmallerAngle;28;6;0.048816479490433655;49304;false
CuttingSmallerAngle2;6;28;null;null;true
CuttingLargerAngle;28;6;0.7134437633198438;45039;false
CuttingLargerAngle2;28;6;0.7870369267699183;48317;false
DistanceFromG;28;6;0.161029429371902;37820;false
CuttingEdges;28;6;0.9341411585794427;59596;false
LessArea;28;6;6.771372476324856E-5;11660679;false
DistanceFromG2;28;6;0.8375218505303992;261607;false
CuttingSmallerAngle;28;7;0.0623159167644453;58159;false
CuttingSmallerAngle2;7;28;null;null;true
CuttingLargerAngle;28;7;0.7600392710902517;43626;false
CuttingLargerAngle2;28;7;0.8631620772210218;46909;false
DistanceFromG;28;7;0.1957328608031417;61515;false
CuttingEdges;28;7;0.9501572286800491;60887;false
LessArea;28;7;0.7856722836991041;9641370;false
DistanceFromG2;28;7;0.8719528986374847;382038;false
CuttingSmallerAngle;28;8;0.0923199875481909;62087;false
CuttingSmallerAngle2;28;8;1.0619792306823815E-4;70985;false
CuttingLargerAngle;28;8;0.8342322980771534;50614;false
CuttingLargerAngle2;28;8;0.9093287523036777;86598;false
DistanceFromG;28;8;0.2567197864035823;107798;false
CuttingEdges;28;8;0.9662539206024041;61579;false
LessArea;28;8;0.8223868891617857;9608344;false
DistanceFromG2;28;8;0.889469241636934;450523;false
CuttingSmallerAngle;28;9;0.12402420919039295;83224;false
CuttingSmallerAngle2;28;9;7.946743806981744E-5;49838;false
CuttingLargerAngle;28;9;0.9176833648619526;45137;false
CuttingLargerAngle2;28;9;0.9198452528657756;50845;false
DistanceFromG;28;9;0.33426223031057684;164985;false
CuttingEdges;28;9;0.9775608021627842;58852;false
LessArea;28;9;0.8281792872356482;11655931;false
DistanceFromG2;28;9;0.9155282440554584;590781;false
CuttingSmallerAngle;28;10;0.22832831005264717;54113;false
CuttingSmallerAngle2;28;10;0.18886164516124562;55894;false
CuttingLargerAngle;28;10;0.9469241636933982;41470;false
CuttingLargerAngle2;28;10;0.9400526210029215;53737;false
DistanceFromG;28;10;0.43074579152798065;341413;false
CuttingEdges;28;10;0.9818142145149323;54360;false
LessArea;28;10;0.8396852899392517;12233111;false
DistanceFromG2;28;10;0.950812753845279;876903;false
CuttingSmallerAngle;28;11;0.30163328953551366;41578;false
CuttingSmallerAngle2;28;11;0.1032016919066118;42668;false
CuttingLargerAngle;28;11;0.960255980460238;38897;false
CuttingLargerAngle2;28;11;0.9490814434810632;41016;false
DistanceFromG;28;11;0.47638047460549315;362862;false
CuttingEdges;28;11;0.9861504818192206;60258;false
LessArea;28;11;0.8825146192765972;12571406;false
DistanceFromG2;28;11;0.9573495605948134;1018553;false
CuttingSmallerAngle;28;12;0.33851923462561845;41045;false
CuttingSmallerAngle2;28;12;0.24193722204775098;42458;false
CuttingLargerAngle;28;12;0.9689624106958465;38511;false
CuttingLargerAngle2;28;12;0.9720519649239927;40981;false
DistanceFromG;28;12;0.5737649960489452;460769;false
CuttingEdges;28;12;0.9884978308818801;48178;false
LessArea;28;12;0.9332638576496731;12539286;false
DistanceFromG2;28;12;0.9562061492780345;1448778;false
CuttingSmallerAngle;28;13;0.39176501222647564;37850;false
CuttingSmallerAngle2;28;13;0.3929565194895199;50936;false
CuttingLargerAngle;28;13;0.9698273926928476;35510;false
CuttingLargerAngle2;28;13;0.9725656617855001;38547;false
DistanceFromG;28;13;0.5836516127487369;671268;false
CuttingEdges;28;13;0.9910795776968196;45699;false
LessArea;28;13;0.9382630183074161;12468755;false
DistanceFromG2;28;13;0.9644913914896673;1520274;false
CuttingSmallerAngle;28;14;0.4417783311534191;36715;false
CuttingSmallerAngle2;28;14;0.5180323522715858;38840;false
CuttingLargerAngle;28;14;0.9709168509866482;34350;false
CuttingLargerAngle2;28;14;0.9772346914923286;58694;false
DistanceFromG;28;14;0.6212464979286895;948466;false
CuttingEdges;28;14;0.99323267709055;46970;false
LessArea;28;14;0.9447495086916065;11935413;false
DistanceFromG2;28;14;0.9669628507896414;1732503;false
CuttingSmallerAngle;28;15;0.5821209119125081;52116;false
CuttingSmallerAngle2;28;15;0.6708929433606527;36419;false
CuttingLargerAngle;28;15;0.9784353104207884;32446;false
CuttingLargerAngle2;28;15;0.9786375302379572;36869;false
DistanceFromG;28;15;0.6861695122243241;1417528;false
CuttingEdges;28;15;0.9948061116377613;81004;false
LessArea;28;15;0.9508614081721284;12117616;false
DistanceFromG2;28;15;0.9723887364240631;2279883;false
